gen,id,i_ca->o_m0,i_j6->o_m1,i_j4->o_m1,i_j6->h_0,h_0->o_m1,i_devx->o_m1,i_j4->h_1,h_1->o_m1,h_1->h_2,h_2->o_m1,i_j1->o_m0,i_devx->h_3,h_3->o_m1,i_devx->h_4,h_4->h_3,i_j1->o_m1,h_2->h_5,h_5->o_m1,h_3->o_m3,h_4->h_6,h_6->h_3,i_j5->o_m2,h_5->h_7,h_7->o_m1,i_ca->o_m3,h_4->h_8,h_8->h_6,h_3->h_9,h_9->o_m1,i_devx->o_m2,h_4->o_m2,i_m3->o_m1,i_j6->o_m2,i_j3->o_m2,h_0->o_m2,i_m0->o_m0,i_j6->h_1,h_1->h_0,i_m0->o_m3,i_ca->o_m2,h_0->h_2,h_2->o_m2,i_devx->o_m3,h_0->h_3,h_3->h_2,i_m0->h_4,h_4->o_m3,i_j2->o_m3,i_j6->h_5,i_j2->o_m1,i_ca->h_6,h_6->o_m2,i_m3->o_m3,h_6->o_m3,i_m0->h_7,h_7->h_4,i_j3->o_m1,i_m3->h_8,h_8->o_m3,i_ca->h_9,h_9->h_6,i_c->o_m0,h_0->h_1,i_j7->o_m0,i_j1->h_2,h_2->o_m0,i_j7->h_3,h_3->o_m0,i_j7->h_4,h_0->o_m3,h_5->o_m0,i_j7->h_6,h_6->h_4,h_0->h_7,h_7->o_m3,h_8->h_3,h_7->o_m2,i_j6->h_9,h_9->h_0,i_devy->o_m0,h_1->o_m2,i_j0->o_m0,i_m2->o_m3,i_j2->o_m2,i_m3->o_m0,i_m2->h_0,i_ca->o_m1,h_1->o_m3,i_j2->h_2,i_m2->o_m1,i_j2->h_3,i_j0->o_m1,h_1->h_4,i_m2->h_5,h_5->h_0,i_m2->h_6,h_6->o_m1,i_m2->h_7,h_7->h_6,h_0->h_8,h_8->h_1,i_m2->h_9,h_9->h_5,h_7->o_m0,i_m0->h_0,h_0->o_m0,i_ca->h_1,i_j6->o_m0,i_j5->h_2,i_ca->h_3,h_3->h_1,i_j5->h_4,h_4->h_2,i_j0->o_m2,h_4->h_5,h_5->h_2,h_0->h_6,h_6->o_m0,i_j5->h_7,i_m2->o_m2,i_ca->h_8,h_4->h_9,h_1->o_m0,h_4->o_m1,i_j0->o_m3,i_j5->h_0,i_m0->o_m2,i_j1->h_1,h_2->h_1,i_j1->h_3,i_m3->h_4,i_j5->o_m0,i_j5->h_5,i_j6->o_m3,i_c->o_m2,i_j1->h_6,i_m2->h_8,h_8->o_m1,i_j7->o_m2,h_3->o_m2,h_6->h_9,h_9->h_3,i_j2->h_0,i_devy->o_m1,i_c->o_m3,i_c->h_3,i_c->h_4,i_j3->o_m3,i_j2->h_5,i_devy->h_6,h_7->h_0,i_j3->h_9,h_9->o_m2,i_c->o_m1,i_m3->h_0,i_j3->h_1,i_ca->h_4,i_j4->o_m0,h_3->h_5,i_j5->o_m1,h_5->h_6,i_j4->h_7,i_j3->o_m0,h_5->h_8,i_devx->o_m0,i_j3->h_0,i_j3->h_2,i_j7->o_m1,i_j3->h_3,h_3->h_4,h_5->h_1,h_3->h_6,h_4->h_7,h_7->h_2,i_devx->h_8,i_devx->h_9,h_9->h_8,i_j1->o_m3,i_j7->h_0,i_j7->h_1,i_j4->o_m2,h_2->o_m3,i_j1->o_m2,i_j4->h_3,i_j1->h_5,i_devy->o_m3,h_1->h_6,h_6->h_0,i_j0->h_8,h_8->o_m2,h_5->h_9,h_9->h_2,i_m1->o_m0,i_j6->h_2,h_2->h_0,i_m2->o_m0,h_2->h_4,h_4->h_0,i_m1->h_5,h_3->h_7,i_j5->o_m3,h_3->h_8,h_8->h_7,i_j5->h_9,h_9->o_m3,i_devx->h_0,i_m1->o_m2,i_j1->h_4,h_5->o_m2,h_7->h_1,h_8->o_m0,i_m1->o_m1,i_m0->o_m1,i_j7->o_m3,i_j2->o_m0,h_5->o_m3,h_9->o_m0,i_devy->o_m2,h_4->o_m0,i_j4->o_m3,i_m1->o_m3,i_m3->o_m2,i_devy->h_4,h_0->h_5,h_6->h_8,i_c->h_9,h_0->h_9,h_0->h_4,i_m3->h_7,i_c->h_8,i_devy->h_5,i_devy->h_7,h_1->h_8,h_8->h_4,i_m2->h_4,h_9->h_4,h_7->h_5,i_m0->h_8,h_6->h_5,h_1->h_9,h_5->h_5,h_6->h_6,i_devy->h_8,i_m1->h_8,h_7->h_8,i_ca->h_5,i_devy->h_9,h_8->h_9,i_c->h_5,i_c->h_7,h_5->h_4,h_6->h_7,i_j4->h_8,i_j0->h_9,h_8->h_8,i_m3->h_9,i_m1->h_7,h_9->h_7,i_m1->h_4,h_8->h_5,i_j5->h_8,i_c->h_6
132,131-2,,,,,,,,,,,,,,,,,,,,,,,,,-0.0355844964626328,,,,,,,,,,,,,,,,,,,,,,0.3959885613099861,,,,,,,,,,,,,,,2.013633323272801,,,,,,,,,0.4689274586534043,,,,,,-0.6265680237800948,,,-0.6042294956787941,,,,,1.1513126036000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0052333810711327,,,,,,,,,,,,,,,,,,,,,,,,,-0.0331813731300565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1466760028404107,,,-0.2489980332833517,,,0.3204421416678618,,,,,,,,,,,,,,,,-0.2871911591291136,-0.6363432057439097,,,,,0.0439620462460752,,,1.4554312307471295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,132-2,,,,,,,,,,,,,,,,,,,,,,,,,0.2115854491954377,,,,,,,,,,,,,,,,,,,,,,0.3949140592863295,,,,,,,,,,,,,,,1.99796455710328,,,,,,,,,0.4868317538751189,,,,,,,,,-0.6042294956787941,,,,,1.2680527345120958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9796781003056708,,,,,,,,,,,,,,,,,,,,,,,,,-0.0331813731300565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1466760028404107,,,-0.2409443933341734,,,0.3204421416678618,,,,,,,,,0.6382811500655212,,,,,,,-0.3075690253076446,-0.5410233889887142,,,,,0.0436124972077405,,,1.4506521208672611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,133-1,,,,,,,,,,,,,,,,,,,,,,,,,0.1532927523992698,,,,,,0.2969494004219237,,,,,,,,,,,,-0.8822882625640753,,,,0.395941776699765,,,,,,,,,,,,0.1903382047946633,,,1.8615664582667304,,,,,,,,,0.5631407633309902,,,,,,,,,,,,,,1.2188184486210407,,,-1.093320501025015,,,,,,,,,,,,,,,,-0.1932600904725347,,,,,,,,,,,,,,,,0.8543593108615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.642785800114256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.586998844858303,,,,,,,,,,,,0.4460907386848213,,,,,,,,,,,0.926293447116254,,0.0438361641007179,,,1.4511313095747689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,134-1,,,,,,,,,,,,,,,,,,,,,,,,-0.5523751121372802,0.1532927523992698,,,,,,0.2969494004219237,,,,,,,,,,,,-0.8822882625640753,,,,,,,,,,,,,,,,0.1903382047946633,,,1.8615664582667304,,,,,,,,,0.5631407633309902,,,,,,,,,,,,,,1.2188184486210407,,,-1.0381060765215953,,,,,,,,,,,,,,,,-0.2805736764148039,,,,,,,,,,,,,,,,0.8543593108615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.642785800114256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4954047404890464,,,,,,,,,,,,0.4460907386848213,,,,,,,,,,,0.926293447116254,,0.0438361641007179,,,1.4511313095747689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,135-2,,,,,,,,,,,,,,,,,,,,,,,,0.2250170449828135,0.1463454871685076,,,,,,0.2969494004219237,,,,,,,,,,,,-0.7072564727972996,,,,0.3962073077428744,,,,,0.5222457610536533,-0.5776187620537825,,,,,,0.1927625190154974,,,1.87798974721504,,,,,,,,,,,,,,,,,,,,,,,1.330792393537578,,,-1.007233696276985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8829673915160501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.642785800114256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6034619577166985,,,,,,,,,,,,0.4087956818203535,,,,,,,,,,,0.926293447116254,,0.0438628204970464,,,1.4331703199247143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,136-0,,,,,,,,,,,,,,,,,,,,,,,,,0.1431798573901136,,,,,,0.0650986755470872,,,,,-0.0736223746841304,,,,,,,-0.9912450160545146,,,,,,,,,,,,,,,,0.2164296548889517,,,1.7037726493703351,,,,,,,,,0.4203376549056398,,,,,,,,,,,,,,1.6945318667296858,,,-0.9390862404921176,,,,,,,,,,,,,,,,-0.1932600904725347,,,,,,,,,,,,,,,,0.8960031097468341,,,,,,,,,,,,,,,,,,,,,,,,,0.3340890595195214,,,,,,,,,-0.642785800114256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9307964278456776,,,,,,,-0.7427915850876968,,,,,,,,,,,,0.3918016073643678,,,,,,,,,,,,0.8712139420519647,0.0838273273933294,,,1.551829637412374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,137-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215668186872828,,,,,-0.0736223746841304,,,,,,,-0.9721620923571443,,,,,,,,,,,,,,,,0.2164296548889517,,,1.8171930890833223,,,,,,,,,0.555632794575484,,,,,,,,,,,,,,1.7328466639226168,,,-0.9387230094831333,,,,,,,,,,,,,,,,-0.1932600904725347,,,,,,,,,,,,,,,,0.8960031097468341,,,,,,,,,,,,,,,,,,,,,,,,,0.3340890595195214,,,,,,,,,-0.642785800114256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0890050249726533,,,,-0.177425556224863,,,-0.7427915850876968,,,0.4952855744972384,,,,,,,,,0.4184137672327013,,,,,,,,,,,,0.7327041720838373,0.0838273273933294,,,1.5957118404516906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,138-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202164380739474,,,,,-0.0736223746841304,,,,,,,-0.8891628989876965,,,,,,,,,,,,,,,,0.1840583581067064,,,1.8187775099113843,,,,,,,,,0.5434988683855124,,,,,,,,,,,,,,1.4429791259709956,,,-0.8465116290419806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7151170616389427,,,,,,,,,,,,,,,,,,,,,,,,,0.1944914427510087,,,,,,,,,-0.6452624040402664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9908695745490048,,,,-0.177425556224863,,,-0.8536075409056014,,,0.4952855744972384,,,,,,,,,,,,,,,,,,,,,0.8186206071621969,0.0838273273933294,,,1.591776271043715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,137-0,,,,,,,,,,,,,,,,,,,,,,,,,0.1431798573901136,,,,,,0.1938980903887367,,,,,-0.0736223746841304,,,,,,,-0.6816266778326032,,,,,,,,,,,,,,,,0.2164296548889517,,,1.8007941920285395,,,,,,,,,0.5360711434914934,,,,-0.0395591880605599,,,,,,,,,,1.9349958175184203,,,-0.9390862404921176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.796249248232092,,,,,,,,,,,,,,,,,,,,,,,,,0.3340890595195214,,,,,,,,,-0.4552132948295206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8647124661228893,,,,,,,-0.9214429983491652,,,,,,,,,,,,0.3103290543636695,,,,,,,,,,,1.153055300644231,0.9885312142072096,0.0086726268887232,,,1.589367131050106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,140-2,,,,,,,,,,,,,,,,,,,,,,,,,0.1431798573901136,,,,,,0.0272069947160748,,,,,,,,,,,,-0.7955985133202343,,,,,,,,,,,,,,,,0.4392497332307198,,,1.6489205795800077,,,,,,,,,0.4990271397293871,,,,,,,,,,,,,,1.8176013871110253,,,-0.9389968704443736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8207928778939304,,,,-0.3271962002638202,,,,,,,,,,,,,,,,,,,,,0.3340890595195214,,,,,,,,0.7017611908185797,-0.5532958479599415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8774872651166674,,,,,,,,,,,,0.3932999609426824,,,,,,,,,,,0.926293447116254,0.8241990364420633,0.0838273273933294,,,1.8004374015781592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,141-2,,,,,,,,,,,,,,,,,,,,,,,,,0.0749189979685834,,,,,,0.2359397804059718,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5403261539222508,,,1.7027975042841832,,,,,,,,,0.4990271397293871,,,,,,,,,,,,,,1.695531788547106,,,-1.0140774521555178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8207928778939304,,,,-0.3271962002638202,,,,,,,,,,,,,,,,,,,,,0.3340890595195214,,,,,,,,0.7017611908185797,-0.5355580381083951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2859170301441689,,,,,,,,,,,,0.3932999609426824,,,,,,,,,,,0.926293447116254,0.8154457683244829,0.0838273273933294,,,1.654919514929021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,142-2,,,,,,,,,,,,,,,,,,,,,,,,,0.092032078921699,,,,,,0.1836102157132386,,,,,,,,,,,,,,,,,,,,,,,-0.4038472318804783,,,,,0.5350258535386395,,,1.7881800123157938,,,,,,,,,0.5748032629145026,,,,,,,,,,,,,,1.7261347862216383,,,-0.9737163272610478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8207928778939304,,,,-0.4031522168833574,,,,,,,,,,,,,,,,,,,,,0.3340890595195214,,,,,,,,0.7017611908185797,-0.5374249566556059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43422441165576,,,,,,,,,,,,0.3932999609426824,,,,,,,,,,,0.926293447116254,0.817640223348488,0.0838273273933294,,,1.7331456749236422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,143-2,,,,,,,,,,,,,,,,,,,,,,,,,-0.3793472332754705,,,,,,0.1278433849598546,,,,,,,,-0.1513434484020803,,,,,,,,,,,,,-0.404738917922846,,,,,,,0.4879817332542777,,,1.863055098694904,,,,,,,,,0.4990271397293871,,,,,,,,,,,,-0.3807257918833322,,1.6508262371366151,,,-0.9038187815230506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8677977904361666,,,,-0.1903525260201748,,,,,,,,,,,,,,,,,,,,,0.6485521119962581,,,,,,,,,-0.5447439132536124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2859170301441689,,,,,,,,,,,,0.3932999609426824,,,,,,,,,,,0.926293447116254,0.6896784675709311,0.0838273273933294,,,1.7302788264416726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,144-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0195274385827368,,,,,,,,,,,,,,,,,,,,,,,-0.3647114122478938,,,,,0.5350258535386395,,,1.7881800123157938,,,,,,,,,0.6725055324562802,,,,,,,,,,,,,,1.7261347862216383,,,-1.063430753071327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3089617767564758,,0.8207928778939304,,,,-0.4031522168833574,,,,,,,,,,,,,,,,,,,,,0.3340890595195214,,,,,,,,,-0.5374249566556059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44326197753371,,,,,,,,,,,,0.2022409492127247,,,,,,,,,,,0.926293447116254,0.817640223348488,0.0805316875586814,,,1.7485426670588131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,145-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1731401858327486,,0.1034557911567895,,,,,,,,,,,,,,,,,,,,,,,-0.3647114122478938,,,,,0.5622162281204215,,,1.6057409282964017,,,,,,,,,,,,,,,,,,,,,,,1.7446909374614334,,,-0.9112538670250409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3089617767564758,,0.697994115067929,,,,-0.4031522168833574,,,,,,,,,,,,,,,,,,,,,0.4491940605485632,,,,,,,,,-0.4634650115759884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5268178866559162,,,,,,,,,,,,0.3369143419102475,,,,,,,,,,,,,0.0828547132753038,,,1.954000414061572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,146-0,,,,,,,,,,,,,,,,,,,,,,,,,0.1013181431652081,,,,,,-0.0337976489020636,,,,,,,,,,,,-0.316329164866645,,,,,,,,,,,-0.3088896394651321,,,,,0.6209282481434641,,,1.606509462885101,,,,,,,,,0.2697641294032315,,,,,,,,,,,,,,1.7446127686625843,,,-0.9046868871852706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7301894550175695,,,,-0.4031522168833574,,,,,,,,,,,,,,,,,,,,,0.4986907088243231,,,,,,,,0.5695251284808349,-0.483147826790777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5257397868829817,,,,,,,,,,,,,,,,,,,,,,,1.1228124628794245,0.8377144089706878,0.0828449274028124,,,1.95313491209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,147-0,,,,,,,,,,,,,,,,,,,,,,,,-0.1735802337109064,0.1013181431652081,,,,,,0.0830297311599358,,,,,,,,,,,,-0.3890415115672082,,,,,,,,,,,-0.2518539942904676,,,,,0.6335298814372902,,,1.7397846875639953,,,,,,,,,0.2697641294032315,,,,,,,,,,,,,,1.856572926232344,,,-0.9297804296043186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777889959610269,,,,-0.4706373254729824,,,,,,,,,,,,,,,,,,,,,0.571869552093293,,,,,,,,0.6560658251569231,-0.5119418596759588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5009009440030869,,,,,,,,,,,,,,,,,,,,,,,1.0687815096014812,0.8416986335209745,0.0181664347856111,,,1.991785667686772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,148-1,,,,,,,,,,,,,,,,,,,,,,,,,0.1013181431652081,,,,,,0.0022082575527816,,,,,,,,,,,,-0.3588510558557587,,,,,,,,,,,-0.3205002031879247,,,,,0.6282976331450447,,,1.684448283903811,,,,,,,,,0.3253395336026665,,,,,,,,,,,,,,1.8497438239988624,,,-1.0054387633582615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7580254771372334,,,,-0.4333863317930996,,,,,,,,,,,,,,,,,,,,,0.5414854051502014,,,,,,,,0.5272181115097155,-0.4999864626351511,,,,,,,,,,,0.1162816106672002,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5748491601243391,,,,,,,,,,,,,,,,,,,,,,,1.068845456535348,0.8060486300346963,0.04502120231064,,,1.9757377201550803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,149-2,,,,,,,,,,,,,,,,,,,,,,,,,0.1048545409951035,,,,,,-0.004593950472273,,,,,,,,,,,,-0.4005078718733456,,,,,,,,,,,-0.2682892983824812,,,,,0.6355170937107142,,,1.7601955547926058,,,,,,,,,,,,,,,,,,,,,,,1.686922252198878,,,-0.9824179731967794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7672223769673939,,,,-0.6846954343791436,,,,,,,,,,,,,,0.2831830757178684,,,,,,,0.5834094764910551,,,,,,,,0.6171650117801184,-0.4254092472220648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5329723498702349,,,,,,,,,,,,,,,,,,,,,,,1.073866862437702,0.8231008645370572,0.0609223180155815,,,1.9188959563672088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,150-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0268002949910226,,,,,,,,,,,,,,,,,,,,,,,-0.2912664429362823,,,,,0.7330588097568256,,,1.7519560390427082,,,,,,,,,0.3958174091441597,,,,,,,,,,,,,,1.7645428194734536,,,-1.0176053166346906,,,,,,,,,0.9676451916392044,,,,,,,,,,,,,,,,,,,,,,,0.6080883703981124,,,,-0.5497890379567691,,,,,,,,,,,,,,,,,,,,,0.7468433444190589,,,,,,,,0.5323779042928742,-0.4685533654602442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.543103167972378,,,,,,,,,,,,-0.960551120745558,,,,,,,,,,,1.047629500955589,0.8218501146832683,0.0616171629440503,,,1.941675925890284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,151-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0295379778434904,,,,,,,,,,,,,,,,,,,,,,,-0.2890996261467751,,,,,0.9339361152463356,,,1.795990506933848,,,,,,,,,0.641034347927072,,,,,,,,,,,,,,1.7572229565554216,,,-1.0921380007324517,,,,,,,,,0.9676451916392044,,,,,,,,,,,,,,,,,,,,,,,0.7135999870395129,,,,-0.5298780902384336,,,,,,,,,,,,,,,,,,,,,0.5320379426139308,,,,,,,,0.6279946325545706,-0.4644847398071272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5421478000543251,,,,,,,,,,,,-0.8235975638906394,,,,,,,,,,,1.0501037664257258,0.8219680643169278,0.0615516368882088,,,1.9395277033245304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,152-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033056301239789,,,,,,,,,,,,,,,,-0.0633505551348343,,,,,,,-0.28411536076358,,,,,0.6720235088529403,,,1.755825385870346,,,,,,,,,0.4839617499786272,,,,,,,,,,,,,,1.8333218859995315,,,-1.0464142259409532,,,,,,,,,0.9676451916392044,,,,,,,,,,,,,,,,,,,,,,,0.8292835782452179,,,,-0.5298780902384336,,,,,,,,,,,,,,,,,,,,,0.6113972306554981,,,,,,,,0.5716143947293563,-0.4736891185467567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5421478000543251,,,,,,,,,,,,-0.898521836853288,,,,,,,,,,,0.9651031140172162,0.8184547903872058,0.0579711750962226,,,1.8740743074148545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,152-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1815959241633354,,,,,,,,,,,,,,,,,,,,,,,-0.4152427728791171,,,,,0.8186110514923078,,,1.5828864332613763,,,,,,,,,0.4783559264483265,,,,,,,,,,,,,,1.7614253409693088,,,-1.0493482663501277,,,,,,,,,0.9676451916392044,,,,,,,,,,,,,,,,,,,,,,,0.7688133458281838,,,,-0.58541841091564,,,,,,,,,,,,,,,,,,,,,0.8833193736048286,,,,,,,,0.3948359222659536,-0.6071308519972343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5813935571221005,,,,,,,,,,,,-0.9213175808621864,,,,,,0.6020632745660623,,,,,0.9232470061101216,0.6112102859802481,0.0351632814020456,,,1.940761012899993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,152-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1815959241633354,,,,,,,,,,,,,,,,,,,,,,,-0.1212590118425275,,,,,0.9253107230579484,,,1.5828864332613763,,,,,,,,,0.4783559264483265,,,,,,,,,,,,,,1.7614253409693088,,,-1.0493482663501277,,,,,,,,,0.9676451916392044,,,,,,,,,,,,,,,,,,,,,,,0.7875796135795473,,,,-0.3724756297788634,,,,,,,,,,,,,,,,,,,,,0.8833193736048286,,,,,,,,0.3948359222659536,-0.6071308519972343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5813935571221005,,,,,,,,,,,,-0.969909568593881,,,,,,0.6020632745660623,,,,,0.9232470061101216,0.6112102859802481,0.0351632814020456,,,2.1028412009547304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,155-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1815959241633354,,,,,,,,,,,,,,,,,,,,,,,-0.2018899632974851,,,,,0.8960461949495461,,,1.5504839051437895,,,,,,,,,0.4783559264483265,,,,,,,,,,,,,,1.7614253409693088,,,,,,,,,,,,0.9676451916392044,,,,,,,,,,,,,,,,,,,,,,,0.782432587707385,,,,-0.4308794646981198,,,,,,,,,,,,,,,,,,,,-0.0162880748479304,0.7288215609093317,,,,,,,,0.4921641598618797,-0.6071308519972343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5813935571221005,,,,,,,,,,,,-0.9565822399343687,,,,,,0.5684459543258185,,,,,0.710188559583218,0.5533842300784394,0.0351632814020456,,,2.058387453819951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,152-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8599190740058247,,,1.7390685273243245,,,,,,,,,0.4783559264483265,,,,,,,,,,,,,,1.957317309377283,,,-1.0493482663501277,,,,,,,,,0.9676451916392044,,,,,,,,,,,,,,,,,,,,,,,0.9673348851191436,,,,-0.3724756297788634,,,,,,,,,,,,,,,,,,,,,0.8833193736048286,,,,,,,,,-0.6071308519972343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5813935571221005,,,,,,,,,,,,-0.9444878367570748,,,,,,0.6020632745660623,,,,,0.907421824193014,0.5621378208060316,0.0351632814020456,,,2.1028412009547304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,157-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1676344519039822,,,,,,,,,,,,,,,,,,,,,,,0.020081570552402,,,,,0.8818912328169097,,,1.6243732192112288,,,,,,,,,0.655380111160731,,,,,,,,,,,,,,1.6834077924494286,,,-1.280632023565431,,,,,,,,,0.8626797983086343,,,,,,,,,,,,,,,,,,,,,,,0.8548791306294764,,,,-0.4079962664224905,,,,,,,,,,,,,,,,,,,,,0.9889405848531428,,,,,,,,0.4905886161396712,-0.6071308519972343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5366820773423582,,,,,,,,,,,,-0.8498771126343923,,,,,,0.7721800762143533,,,,,0.7936669592964054,0.5760410488391955,0.0351632814020456,,,2.075804870179445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
